Date,Time of day,Sender,Content
12/31/2018,13:05:02,Vir Triumphalis,Javim ti se kad zavrsim
01/07/2019,13:55:35,Me,Jel otisao vareta ?
01/07/2019,13:55:42,Me,Ja skroz zab na datume
01/07/2019,13:55:49,Me,Daj da sjedemo prije nego ti odes
01/07/2019,13:56:14,Me,Ili mozemo skupa u central
01/07/2019,13:56:18,Me,Sta god budes htio
01/07/2019,14:44:51,Vir Triumphalis,Jebo central
01/07/2019,14:45:01,Vir Triumphalis,Sjest cemo
01/07/2019,14:45:12,Vir Triumphalis,Kad hoces
01/07/2019,14:45:17,Vir Triumphalis,Idem u petak
01/07/2019,14:49:13,Me,Hajde kad mognes preko dana
01/07/2019,14:49:26,Me,Jer imam ove sedmice prezentacije neke na faxu popodne
01/07/2019,14:49:30,Me,Ili mozemo poslije njih
01/07/2019,14:49:32,Me,Navece
01/07/2019,14:49:40,Vir Triumphalis,Idem jos malo u teretanu
01/07/2019,14:49:48,Vir Triumphalis,Onda da re zovem kad zavrsim
01/07/2019,14:50:13,Me,Danas ?
01/07/2019,14:50:32,Me,"Hajde ako stignes, ja imam znaci u pola 6 predavanje"
01/07/2019,14:56:12,Vir Triumphalis,Jbg necu onda moc8
01/07/2019,14:56:21,Vir Triumphalis,Mozes li sutra
01/07/2019,14:57:19,Me,Mogu
01/07/2019,14:57:30,Me,Al isto tako nekad
01/07/2019,14:57:42,Me,Imam predavanja
01/07/2019,14:57:55,Vir Triumphalis,Od kad do kad su ti predavanja
01/07/2019,14:57:56,Me,Dnevna varijanta mi odgovara
01/07/2019,14:58:02,Me,Zato ti i kazem central
01/07/2019,14:58:05,Me,A zavise
01/07/2019,14:58:07,Me,Kako kad
01/07/2019,14:58:13,Me,"Nekad zavrse oko 7,8"
01/07/2019,14:58:21,Me,Nekad znaju do pola 10 biti
01/07/2019,14:58:57,Vir Triumphalis,Pa eto onda cemo prije predanja
01/08/2019,12:48:48,Vir Triumphalis,Hocemo se naci
01/08/2019,12:49:47,Me,Kad si konto?
01/08/2019,12:50:44,Vir Triumphalis,"Vidi nam onaj nocni termin 7,8"
01/08/2019,12:51:26,Me,Aaa ok
01/08/2019,12:51:36,Me,Evo hoces ovako
01/08/2019,12:52:10,Me,Pa da te prozovem kad zavrsim ?
01/08/2019,12:53:19,Vir Triumphalis,Koliko ce to trajati
01/08/2019,12:54:32,Vir Triumphalis,Ajde ja mogu sad za jedno 40 min
01/08/2019,12:54:42,Vir Triumphalis,Bolje nam je
01/08/2019,12:55:23,Me,Hajde
01/08/2019,12:55:24,Vir Triumphalis,Hahahaha nisam ni skontao da s tobom pisem
01/08/2019,12:55:36,Me,Eee smece jedno
01/08/2019,12:55:41,Vir Triumphalis,Ja pisao emci za tenis u 7 8
01/08/2019,12:55:42,Me,On se s drugim dogovara
01/08/2019,12:56:09,Vir Triumphalis,Idemo mi sad ?
01/08/2019,12:56:54,Vir Triumphalis,Hahahaha
01/08/2019,12:57:23,Me,Hajde
01/08/2019,13:05:52,Vir Triumphalis,U gradu sam za 30-40min
01/08/2019,13:38:00,Vir Triumphalis,Kasnit cu 20 30 min moram mamu vratiti kuci
01/08/2019,13:43:05,Me,Vazi vazi
01/08/2019,19:54:15,Me,Predavanje plaki
01/08/2019,19:54:18,Me,Reci ?
01/08/2019,19:54:26,Vir Triumphalis,Pise mi da si me zva9
01/08/2019,19:54:31,Vir Triumphalis,U 19 52
01/08/2019,19:54:41,Me,Ma to onda
01/08/2019,19:54:45,Me,Kad sam te cekao
01/08/2019,19:55:31,Vir Triumphalis,Aha
01/10/2019,13:33:20,Me,Kad ides sutra ?
01/10/2019,13:33:29,Me,Imas li vremena da na kafu odemo ?
01/10/2019,13:34:15,Vir Triumphalis,"Idem u 3 na sisanje, a dog sam se comom u pola 4"
01/10/2019,13:34:18,Vir Triumphalis,Mozes li tad
01/10/2019,13:34:29,Me,Sto da ne
01/10/2019,13:34:33,Me,Gdje cete?
01/10/2019,13:35:32,Vir Triumphalis,Nismo se dog ja cu ga zvatinkad zavrsim s sisanjem pa ti javi gdje cemo sjesti
01/10/2019,13:35:44,Me,Vazi
01/11/2019,00:09:41,Me,Jao
01/11/2019,00:11:47,Vir Triumphalis,Hahahahahah
01/11/2019,00:12:04,Vir Triumphalis,E to treba preziviti
01/11/2019,00:24:43,Me,Ovo ce biti merak gledati
01/11/2019,11:51:19,Me,Brate
01/11/2019,11:51:22,Me,Ne znam kad ides
01/11/2019,11:51:25,Me,Sretan put
01/11/2019,11:51:43,Me,Sve drugo znas
01/11/2019,11:51:47,Me,(wink2)
01/11/2019,14:42:10,Vir Triumphalis,Tako je
01/11/2019,14:42:12,Vir Triumphalis,Hvala ti
01/11/2019,14:43:34,Vir Triumphalis,Sretno i tebi u potrazi za zivotnom iskrom
01/11/2019,14:43:55,Vir Triumphalis,Valjda cu sljedeci put kad dodjem imati sta vidjeti
01/11/2019,14:44:09,Vir Triumphalis,Da bure erol mrzic uspjesni poduzetnik
01/11/2019,14:44:51,Vir Triumphalis,I buduci milioner i filmski producent
01/11/2019,14:44:59,Vir Triumphalis,😁
01/11/2019,14:49:07,Me,Hahah
01/11/2019,14:49:15,Me,Za uspjesnu buducnost
01/11/2019,14:49:21,Me,Za uspjesnu buducnost
01/11/2019,14:51:34,Vir Triumphalis,Da nam bude ovako
01/11/2019,14:51:55,Me,Hahaha
01/11/2019,14:51:58,Me,Tako jeee
01/11/2019,14:55:56,Vir Triumphalis,Stigo rodjeni
01/11/2019,14:56:05,Vir Triumphalis,I gdje ce prvo otici nego u nargilhanu
01/14/2019,12:51:25,Me,Sad se bas sam osjecam u centralu
01/14/2019,12:51:34,Me,Ne mogu ni slucajno na nekog naletiti
01/14/2019,12:57:30,Vir Triumphalis,Hhahaha
01/14/2019,12:57:51,Vir Triumphalis,Ja sam imao bas jedno dubokoumno iskustvo
01/14/2019,12:58:27,Vir Triumphalis,Sad kad sam bio u Kopenhagenu kad sam putovao
01/14/2019,12:59:23,Vir Triumphalis,"Dodjem na stanicu 11 sati noc, zima  ja sam stojim, nigdje nikog i pitam sebe gdje ovo ja idem u picku materinu"
01/14/2019,13:01:39,Me,Lutalica
01/14/2019,13:02:27,Me,"I meni se je to desavalo, ali meni se to svidjalo"
01/14/2019,13:02:46,Me,Vjerovatno je razlika kad to osjetis sa 18 i sa 25
01/14/2019,13:05:54,Vir Triumphalis,Sigurno da je tako
01/14/2019,13:07:36,Vir Triumphalis,Al jebena je ova Svedska ili Skandinavija zimi.
01/14/2019,13:09:15,Vir Triumphalis,Treba samo zamiliti kako je u onim djelovima gdje 6 mjeseci noc
01/14/2019,13:12:18,Me,Hahaha
01/14/2019,13:12:53,Vir Triumphalis,"I znas sta jos sad ovo kako sam dosao nazad, vjeruj mi isto kao da sam promijenio klub i drzavu. Sve je nekako drugacije valjda sam se navikao sad dole na kretnju, socijalizsciju. Sad odjednom nema niceg"
01/14/2019,13:13:02,Vir Triumphalis,Samo mir
01/14/2019,13:13:05,Vir Triumphalis,Tisina
01/14/2019,13:13:24,Me,Gledaj vecu sliku
01/14/2019,13:13:32,Me,Sta je jos pola godine ili godina
01/14/2019,13:14:07,Me,Nauci naci ljepotu u svemu
01/14/2019,13:14:19,Me,I u drustvu i samoci
01/14/2019,13:14:59,Me,"Gradi sebe kao licnost, citaj, uci nove stvari, treniraj"
01/14/2019,13:15:11,Me,Vrati se bolji nego sto si otisao
01/14/2019,13:15:13,Me,(happy)
01/14/2019,13:18:49,Vir Triumphalis,Je li me to savjetujes na osvnovu licne empirije
01/14/2019,13:18:52,Vir Triumphalis,Hahhaa
01/14/2019,13:19:36,Me,To je sve sto imam
01/14/2019,13:24:02,Vir Triumphalis,Eno ga opet upada u ono crnilo
01/14/2019,13:25:41,Me,To je moje prirodno okruzenje
01/14/2019,13:26:01,Me,Tek povremeno izletim
01/14/2019,13:34:33,Vir Triumphalis,Sta rece
01/14/2019,13:35:02,Vir Triumphalis,Nista se ne cuje
01/14/2019,13:38:11,Me,Odoh lijeciti tugu u sauni i bazenu
01/14/2019,13:39:23,Me,"Dok mi topla voda masira muda, mislim da postoji ogranicenje koliko se covjek moze lose osjecati"
01/14/2019,13:39:42,Vir Triumphalis,Hahahahahhahah
01/14/2019,13:40:11,Vir Triumphalis,Idi
01/14/2019,13:40:42,Vir Triumphalis,"Treba tijelo da se regeneria, jbg ipak si prehoda 4,5 km u teretani"
01/14/2019,14:01:30,Me,Al telefon stoji na mjestu
01/21/2019,08:20:45,Me,https://www.youtube.com/watch?v=fgn1DAwYC7o&feature=share
01/21/2019,08:20:57,Me,Zbog ceg sam poceo fudbal pratiti
01/21/2019,09:31:42,Vir Triumphalis,Bolesno☻
01/21/2019,09:32:11,Vir Triumphalis,Sta su oni sve osvojili
01/28/2019,00:41:03,Me,Javio mi je vareta
01/28/2019,00:41:11,Me,Znas li sta je bilo
01/28/2019,00:41:25,Me,Zao bi da ga ispitujem?
02/07/2019,11:33:54,Vir Triumphalis,https://www.onlinepeticija.com/incijativa_za_ivot_sa_manje_boli_dijabetes_libre_bih_za_ivot_sa_manje_boli?s=58715272&utm_source=whatsapp
02/07/2019,11:34:04,Vir Triumphalis,Potpisi to
02/07/2019,11:34:16,Vir Triumphalis,I ako moze proslijedi drugima
02/07/2019,11:34:33,Me,"Ni dje si, ni kako si"
02/07/2019,11:34:48,Me,Sedmicama
02/07/2019,11:34:54,Me,Cccc
02/07/2019,11:41:43,Vir Triumphalis,Hhahahaha
02/07/2019,11:41:47,Vir Triumphalis,Gdje si znam
02/07/2019,11:41:51,Vir Triumphalis,Kako si znam
02/07/2019,11:41:55,Vir Triumphalis,Sta radis
02/07/2019,11:41:57,Vir Triumphalis,Znam
02/07/2019,11:42:24,Vir Triumphalis,Vrijeme je da kazes nesto sto ne znam
02/07/2019,11:42:33,Me,"E gdje sam, ne znas"
02/07/2019,11:42:35,Me,Eto ti sad
02/07/2019,11:42:41,Me,Evo me u teretani
02/07/2019,12:18:02,Vir Triumphalis,Gledas ima li novih sprava?
02/07/2019,12:18:20,Vir Triumphalis,Ili mozda grijes muda
02/07/2019,12:19:10,Me,Sta ima kod tebe
02/07/2019,12:19:18,Me,Osim sto pametujes
02/07/2019,12:21:08,Vir Triumphalis,Kad mi to oduzmes
02/07/2019,12:21:17,Vir Triumphalis,Onda nema nista
02/07/2019,12:21:31,Vir Triumphalis,Evo prezivljavam dan po dan
02/07/2019,12:25:45,Me,Dosadno a?
02/07/2019,12:25:48,Me,Trcite li ?
02/07/2019,12:26:03,Me,Sta je s varetom? Hoce li mu biti nesto ?
02/07/2019,12:26:23,Me,Imam osjecaj da ce trenirati do kad bude imao kupona
02/07/2019,12:56:34,Vir Triumphalis,"Nemam ja nikad problema s dosadom,negp jednostavno ne volim ovaj njihov zivot ovdje. Sve ovo ovdje dijametralno od onog sto meni treba,treba mi sunce, toplina, polugole zene..."
02/07/2019,12:57:05,Vir Triumphalis,Ne znam al mi se cini da je milimetrima udaljen od prekida
02/07/2019,12:57:21,Vir Triumphalis,Nece jos dugo izdrzati
02/07/2019,12:58:05,Me,Iskreno
02/07/2019,12:58:15,Me,Nisu mu opcije dobre
02/07/2019,13:00:11,Vir Triumphalis,Trenutno ih nema nikako
02/07/2019,13:01:35,Me,Kako tvoja ekipa
02/07/2019,13:01:41,Me,Uce li lopte ?
02/07/2019,13:03:08,Vir Triumphalis,"Jedini je napredak sto nece biti vise forsirsnog nabijanja lopte,al djaba je sve to kad nema kvaliteta"
02/07/2019,13:03:52,Me,Taman za tebe
02/07/2019,13:04:19,Me,(wink2)
02/07/2019,13:08:07,Vir Triumphalis,"Vidjet cemo al bitno je da sam ""ponovo libero, ponovo libero..."""
02/07/2019,13:08:50,Me,Sta to znaci
02/07/2019,13:09:00,Me,Nema vise menadzera ?
02/07/2019,13:11:11,Vir Triumphalis,"Menadzer je davno dobio otkaz samo nije jos formalno, aludiram na to da sam slobodan u igri. Mogu napokon ponovo poceti igrati evropski fudbal a ne ""americki """
02/07/2019,13:11:25,Vir Triumphalis,Ne moram se vise zabikati u stopere
02/07/2019,13:11:29,Vir Triumphalis,hahahha
02/07/2019,13:11:59,Me,Hahahaha
02/07/2019,13:12:16,Me,Jesi uspio ispregovarati ugovor
02/07/2019,13:13:57,Vir Triumphalis,Jos pregovaram
02/07/2019,13:14:13,Vir Triumphalis,Vjerovatno cu samo moci zavrsiti bonuse
02/07/2019,13:14:59,Vir Triumphalis,"Nemaju para  za papira, morat cu na salveti potpisati"
02/12/2019,15:54:23,Me,"Ja u bademantilu, pijuckam limunadu"
02/12/2019,15:54:39,Me,Prodao sam se jeftino...
02/12/2019,19:53:01,Vir Triumphalis,Hahah
02/12/2019,19:53:23,Vir Triumphalis,Je li to razvijas milionski posao
02/25/2019,09:32:13,Vir Triumphalis,Imas li link za oscar
02/25/2019,09:32:39,Vir Triumphalis,Jesi li skidao
02/25/2019,11:04:57,Me,Evo poslat cu ti
02/25/2019,11:05:49,Me,https://thepiratebay.org/torrent/30255968/The.91st.Annual.Academy.Awards.2019.PDTV.x264-PLUTONiUM[ettv]
02/25/2019,11:12:12,Vir Triumphalis,Zahvaljujem
02/25/2019,11:13:01,Vir Triumphalis,"I ako mozes ove sedmice odnijeti kupon pitao me buraz, ako nemas vremena javi pa ce on doci do tebe kad budes mogao"
02/25/2019,11:21:09,Me,Uu ja skroz zab na to
02/25/2019,11:21:14,Me,Dobro si me napomenuo
02/25/2019,11:21:20,Me,Odnijet cu danas ili sutra
02/25/2019,11:31:09,Vir Triumphalis,Moze
02/26/2019,17:01:41,Me,"Evo vareta je prekinuo 2 sedmicnu sutnju da kaze kako sam ja los prijatelj, jer se ne javljam i da mu treba kupona za central"
02/26/2019,17:01:42,Me,...
02/26/2019,17:01:50,Me,Nisam ti zaboravio buraza
02/26/2019,17:02:09,Me,"Uzeo sam mu, odnijet cu mu sutra popodne u jagodu"
02/26/2019,17:02:25,Me,Pa cu ostaviti ne bude li ga bilo
02/26/2019,21:35:29,Vir Triumphalis,Hahahhhahahaha
02/26/2019,21:35:32,Vir Triumphalis,Dobar je
02/26/2019,21:35:43,Vir Triumphalis,Ok hvala ti
03/09/2019,12:08:58,Me,Jesu ovo pocele tekme ?
03/09/2019,12:09:12,Me,Vidim golove neke
03/09/2019,12:09:22,Me,Jel ti buraz dobio kupone ?
03/09/2019,12:18:48,Vir Triumphalis,Jeste
03/09/2019,12:18:55,Vir Triumphalis,Pokupio ih je
03/09/2019,12:19:00,Vir Triumphalis,Zahvaljujem
03/09/2019,12:19:14,Vir Triumphalis,Nismo jos poceli
03/09/2019,12:19:24,Vir Triumphalis,Prijateljska utakmica
03/09/2019,12:22:46,Me,Kako ide ?
03/09/2019,12:22:51,Me,Kako ide ?
03/09/2019,12:27:43,Vir Triumphalis,Sve dobro
03/09/2019,12:28:08,Vir Triumphalis,Cekam da startamo s  prvenstvom
03/09/2019,12:28:35,Vir Triumphalis,I eto jedino sto se radujem ovim utakmicama sto igramo
03/09/2019,12:28:47,Vir Triumphalis,Ostalo nije vrijedno ni pomena
03/09/2019,12:28:57,Vir Triumphalis,Kod tebe
03/09/2019,12:37:24,Me,Vidim ne slavis ni golove
03/09/2019,12:37:51,Me,"Evo me bio u parizu, pa svratio kod sestre u belgiju"
03/09/2019,12:37:59,Me,Nisam jos kuci
03/09/2019,12:38:25,Me,Zivi se
03/09/2019,12:38:29,Me,(happy)
03/09/2019,12:39:17,Vir Triumphalis,Fino
03/09/2019,12:39:27,Vir Triumphalis,Cemu ta mini tura po evropi
03/09/2019,12:39:37,Me,Prebacilo me
03/09/2019,12:39:45,Me,U dva dana sve sebi rezervisao
03/09/2019,12:39:49,Me,I otisao
03/09/2019,12:39:55,Me,Bili u amsterdamu jucer
03/09/2019,12:42:15,Vir Triumphalis,Ti i ...?
03/09/2019,12:42:29,Me,Jaaa
03/09/2019,12:45:55,Vir Triumphalis,"Pa hajde reci nesto pamteno o tom parizu, amsterdamu,... ne mozes tamo otici i da nema nesto zanimljivo"
03/09/2019,12:46:19,Me,Ma svijet za sebe
03/09/2019,12:46:28,Me,Perspektive ti se promijene
03/09/2019,12:46:36,Me,Budes uzbudjen sto si ziv
03/09/2019,12:46:53,Me,Vise stvari ti se desi u 4 dana nego u 2 godine kod kuce
03/09/2019,12:53:01,Vir Triumphalis,Istina
03/09/2019,12:53:36,Vir Triumphalis,E sad treba dostici taj nivo da mozes otici kad hoces gdje hoces
03/09/2019,12:54:26,Vir Triumphalis,Sjednes ujutru na kafu u Sarajvu i kazes mogli smo do Napulja ma casu vina ...
03/09/2019,12:56:31,Me,Jos malo
03/09/2019,12:56:33,Me,Jos malo
03/09/2019,12:58:07,Vir Triumphalis,"Ja cu reci reci jos mnogo, al ce vrijediti na kraju"
03/14/2019,12:39:32,Me,"Iskreno, teska srca, kladio bih se na barcu"
03/14/2019,12:40:10,Me,"Krivo mi juve - city, nadao sam se tom finalu"
03/14/2019,13:11:42,Vir Triumphalis,Evo sad pogledao i prvo sto mi je palo na pamet jest barca u finalu
03/14/2019,13:12:09,Vir Triumphalis,Bas mi je krivo i za to polufinale
03/14/2019,13:12:26,Vir Triumphalis,Al opet bolje dvije vrhunske utakmice
03/14/2019,13:12:33,Vir Triumphalis,U polufinqlu
03/14/2019,13:12:40,Vir Triumphalis,Samo da barca ne osvoji
03/14/2019,13:12:48,Vir Triumphalis,😆
03/14/2019,13:17:55,Vir Triumphalis,"Bice juve barselona finale i odluka za ""presudnu""zlatnu loptu"
03/14/2019,13:30:14,Me,E to bi bilo
03/14/2019,13:30:16,Me,Filmski
03/14/2019,13:30:21,Me,Ko jordan
03/14/2019,13:30:24,Me,6 lopti
03/14/2019,13:33:47,Vir Triumphalis,Mora tako biti vjeruj mi
03/14/2019,13:34:10,Vir Triumphalis,Zapisi sad ove moje rijeci
03/14/2019,13:35:45,Me,Mozel screenshot
03/14/2019,13:35:47,Me,?
03/14/2019,13:37:14,Vir Triumphalis,Plus cu dodati da juve osvaja al to sam vec rekao na pocetku sezone
03/17/2019,13:13:07,Vir Triumphalis,"Sad nesto razmisljam, nisam betmena ovoliko iscekivao ko polufinale i finale lige prvaka"
03/17/2019,13:14:08,Me,Hahaha
03/17/2019,13:15:54,Vir Triumphalis,A ono finale totenhem porto
03/17/2019,13:19:05,Me,Ma to je ronaldo messi
03/17/2019,13:19:32,Me,Moram u to vjerovati
03/17/2019,13:22:59,Vir Triumphalis,Nista drugo nam ne preostaje
03/28/2019,18:42:52,Me,"""Kada mi ništa ne pomaže, odem pogledati kako klesar udara po kamenu stotinu puta a da ne ostavi ijednu crticu na njemu. No sto i prvi udarac po kamenu lomi ga na pola i znam da ga nije slomio samo taj udarac nego i onih stotinu prije."""
03/28/2019,19:13:20,Vir Triumphalis,O sidje Greg Popovic
03/28/2019,20:00:16,Me,Dobar citat bas
03/28/2019,21:06:58,Vir Triumphalis,Dobar
03/28/2019,21:08:37,Vir Triumphalis,Ispisan u svlacionica san antonia na svakom jeziku  igraca koji su internacionalci a igraju za san anotonio
03/28/2019,21:33:25,Me,Cuj
03/28/2019,21:33:28,Me,Nisam znao
03/28/2019,21:40:21,Vir Triumphalis,Imas dobar podcast s gregom popovicem
03/28/2019,21:40:24,Vir Triumphalis,Poslusaj
03/28/2019,21:40:27,Vir Triumphalis,Dobar je
03/28/2019,21:40:50,Vir Triumphalis,Intrigantna licnost
03/28/2019,21:58:55,Me,Rogan ili ?
03/28/2019,22:05:23,Vir Triumphalis,Nije on
03/28/2019,22:05:28,Vir Triumphalis,Ne mogu se sjetiti
03/28/2019,22:05:44,Vir Triumphalis,Probaj naci na googlu
03/29/2019,00:03:42,Me,Znaci ne mogu naci i dzaba
03/29/2019,00:06:16,Vir Triumphalis,Jbg ja sam te zjb sad sam se sjetio nije s njim intervju al ima dosta o njemu
03/29/2019,00:06:21,Vir Triumphalis,https://www.artofmanliness.com/articles/podcast-388-culture-code/
03/29/2019,00:06:29,Vir Triumphalis,To ti je taj podcast
03/29/2019,00:06:42,Vir Triumphalis,Al je dobar poslusaj
03/29/2019,00:07:58,Me,To mi je novi fazon
03/29/2019,00:08:04,Me,Pustim podcast navecrr
03/29/2019,00:08:08,Me,I spavam ko beba
03/29/2019,00:08:13,Me,Najcesce onog rogana
03/29/2019,00:10:10,Vir Triumphalis,Prava stvar i ja dosta slusam
03/29/2019,00:11:15,Vir Triumphalis,Ma da ja slusam onog tim ferrisa
03/29/2019,00:11:26,Vir Triumphalis,On mi je vise konkretnijo
03/29/2019,00:11:27,Vir Triumphalis,I
03/29/2019,00:11:39,Me,Ja bas ovog jer je lagan
03/29/2019,00:11:42,Me,Ko perka
03/29/2019,00:11:49,Me,Uspava me haos
03/29/2019,00:12:48,Vir Triumphalis,Ima li nekog posbnog da poslusam
03/29/2019,00:13:00,Vir Triumphalis,Da je zanimljic
03/29/2019,00:13:10,Me,Elon musk
03/29/2019,00:13:34,Me,Onaj trener mcgregora
03/29/2019,00:13:43,Me,Uuuu ima onaj navy seal
03/29/2019,00:14:00,Me,Ima david goggins
03/29/2019,00:14:03,Me,On je haos
03/29/2019,00:14:05,Me,Njega prvog
03/29/2019,00:14:46,Me,I onda jocko willick
03/29/2019,00:14:56,Me,To je tvoj fah bas
03/29/2019,00:15:09,Vir Triumphalis,Ko je david goggins
03/29/2019,00:15:11,Me,Disciplina disciplina disciplina
03/29/2019,00:15:20,Me,David goggins je tvoj isus novi
03/29/2019,00:15:20,Vir Triumphalis,Njega sam slusao
03/29/2019,00:15:47,Me,“Do everyday something that sucks”
03/29/2019,00:16:12,Me,https://www.youtube.com/watch?v=bklrNzdtU3Q&feature=share
03/29/2019,00:16:21,Me,Prvo ovo poslusaj
03/29/2019,00:16:24,Me,Obaveznoooooo
03/29/2019,00:16:35,Me,Pa onda podcast s njim
03/29/2019,00:17:48,Vir Triumphalis,👍
04/03/2019,08:33:27,Me,Sta kazes za gogginsa ?
04/03/2019,10:44:23,Vir Triumphalis,Postujem ga al ne volim njegov ekstremizam udaranja glavom u zid pa sta prvo puknen
04/03/2019,11:10:05,Me,Ma budala
04/03/2019,11:10:41,Me,On je samo interesantan
04/03/2019,11:10:47,Me,Nije neko kome bi trebao teziti
04/03/2019,11:57:48,Me,Batee batee
04/03/2019,11:57:53,Me,Na praksi sam sad
04/03/2019,11:57:59,Vir Triumphalis,Ne mozres za mene biti busy!
04/03/2019,11:58:07,Me,A sta je ovo onda
04/03/2019,11:58:55,Vir Triumphalis,🤬
04/03/2019,12:00:15,Vir Triumphalis,Taman zasjeso narucio kafu pa reko da se prisjetim kako to izgleda piti kafu i komunicirati
04/03/2019,12:00:31,Vir Triumphalis,I ti mi ne mozes priustiti to zadovoljstvo
04/03/2019,12:00:38,Me,Kolega
04/03/2019,12:00:40,Me,Takva vremena
04/03/2019,12:45:45,Me,Kad igrate onu tekmu sa 3 penala ?
04/03/2019,13:26:13,Vir Triumphalis,Igrali smo jucer
04/03/2019,13:26:36,Me,Jesu li fakat trazili 3 penala
04/03/2019,13:26:51,Vir Triumphalis,Nije to tekma to je fudbalska satira
04/03/2019,13:26:59,Vir Triumphalis,Cuj jesul
04/03/2019,13:27:12,Me,Hahahahahhahahahahahahahahaha
04/03/2019,13:27:18,Vir Triumphalis,Ljudi mogu trazoti penal kad god pozele
04/03/2019,13:27:33,Me,To je nesto najbolje sto sam u zivotu cuo
04/03/2019,13:27:43,Me,Pa kad su trazili penale
04/03/2019,13:27:44,Vir Triumphalis,I onda mislis da si sve dozivio u bosni
04/03/2019,13:28:44,Vir Triumphalis,Pred kraj prvog poluvremena onda kad je pocelo drugo i na kraju u 75 min
04/03/2019,13:29:52,Vir Triumphalis,A covjeku koji je to izmislio treba dati Nobelovu nagradu za glupost
04/03/2019,13:43:14,Me,Hahahaha
04/03/2019,13:43:20,Me,"I koliko ste igrali na kraju ,"
04/03/2019,13:43:22,Me,?
04/03/2019,13:46:00,Vir Triumphalis,"Izgb 4 3, aovaj nas hajvan izveo 3 ekipu"
04/03/2019,13:49:33,Me,Jesu sve penali dali ?
04/03/2019,13:50:06,Vir Triumphalis,Jesi i plus mi dali auto go 10min
04/03/2019,13:50:35,Me,Ahahah
04/03/2019,13:50:39,Me,Jao tekme mogu misliti
04/03/2019,13:50:43,Me,Al sta fol
04/03/2019,13:50:53,Me,U pola napada samo pridjes sudiji
04/03/2019,13:50:58,Me,I trazis penal
04/03/2019,13:51:01,Me,(happycry)
04/03/2019,13:53:09,Vir Triumphalis,"Hahahaha nije zastitili su nas mora biti prekid da  bi mogli traziti penal,a znas sta jos najzanimljivije sto ova pravila vaze samo za ovu regiju gdje smi etablirani, ostale regije imaju druga pravila, npr u drugoj regiji ako je razlika u u kvalitetu igra se 2x30min"
04/03/2019,14:04:26,Me,Ma treba uvesti da u svojoj polovici mozes rukom igrati
04/03/2019,14:04:28,Me,Vrh
04/03/2019,14:13:00,Vir Triumphalis,Nisu toliko kreativni
04/05/2019,14:43:50,Me,Jel ti to tekma ?
04/05/2019,14:48:57,Me,Sretno ako imas
04/05/2019,14:48:59,Me,(happy)
04/05/2019,17:36:00,Vir Triumphalis,Evo sad zavrsio
04/05/2019,17:55:52,Me,Kako bi ?
04/05/2019,17:56:58,Vir Triumphalis,Pojeo sam ih
04/05/2019,17:57:03,Vir Triumphalis,1 1 zavrs
04/05/2019,17:57:07,Vir Triumphalis,Zabio 1
04/05/2019,17:57:14,Vir Triumphalis,Penal na meni
04/05/2019,17:57:28,Vir Triumphalis,I moj gvardiola mi nije dao da sutam
04/05/2019,17:57:32,Vir Triumphalis,I ostalo 1 1
04/05/2019,17:57:46,Me,Aaaa
04/05/2019,17:58:03,Me,Samo tako nastavi
04/05/2019,17:58:12,Me,Minimum go po tekmu
04/05/2019,17:58:46,Vir Triumphalis,Ako me zdravlje posluzi do kraja godine sam u allsvenskoj
04/05/2019,17:58:55,Vir Triumphalis,Nikad spremniji ni bolji nisam bio
04/05/2019,18:02:31,Me,Bit ces sutra
04/05/2019,18:02:39,Me,Bit ces za 7 dana
04/05/2019,18:02:43,Me,I bolji i spremniji
04/05/2019,18:02:49,Me,(wink2)
04/05/2019,18:14:44,Vir Triumphalis,Vjeeuj mi zavrsio sam utakmicu imam osjecaj da bih mogao jos jednu odigrati
04/05/2019,18:15:51,Vir Triumphalis,Jesi vidjeo  trailer za jokera
04/05/2019,18:24:30,Me,Jesam
04/05/2019,18:24:33,Me,Svidja mi se
04/05/2019,18:24:39,Me,Ja volim teske filmove
04/05/2019,18:24:45,Me,A ovaj mi izgleda da ce biti takav
04/05/2019,18:24:54,Me,Nadam se samo da nije trailer bolji od filma
04/05/2019,18:29:10,Vir Triumphalis,"Slazem se DC i treba da bude mracan, ne treba da kopirsju marvel, marvel je vise obiteljski i za djecu DC treba da pravi ovakve filmove, zato je i nolan trilogija perfektna a bio bi jos bolji da je smjeo ubaciti krvi zato oni treba da se drze toga i onda ce moci parirati marvelu"
04/05/2019,18:30:20,Me,Ma ja
04/05/2019,18:30:22,Me,A umjesto
04/05/2019,18:30:29,Me,Oni prave batman vs superman
04/05/2019,18:30:32,Me,I aquamen
04/05/2019,18:30:35,Me,Koji je sranje
04/05/2019,18:30:40,Me,Gledao sam shazama sinoc
04/05/2019,18:30:44,Me,Djeciji film
04/05/2019,18:32:33,Vir Triumphalis,Tacno tako
04/05/2019,18:33:17,Vir Triumphalis,Napravi dva filma napravi za djecu animirani a onda napravi tezak krvav psiholoski film
04/05/2019,18:34:28,Vir Triumphalis,Jebote ako mi vjerujes betmena sam pogledo prosle godine jedno 5 puta svaki dio i veceras da bude na tvu opet bi ga pogledao
04/05/2019,18:35:45,Vir Triumphalis,Zato je marcel isto tako pokorio s deadpoolom
04/05/2019,18:36:11,Me,Hahah
