Date,Time of day,Sender,Content
07/16/2018,22:28:05,Me,Brate lijepa ti prica za ostatak zivota
07/16/2018,22:28:15,Me,Zabijao u 20im u svedkoj
07/16/2018,22:28:23,Me,S curom pod rukom
07/16/2018,22:29:12,Me,Sta god samo da se izvaditi iz agonije svakodnevnice
07/16/2018,22:29:21,Me,(wink2)(like)
07/16/2018,22:31:50,Plaki,Slazem se al imam ja vece ambicije od toga
07/16/2018,22:32:11,Me,Ma naravno
07/16/2018,22:32:18,Me,Govorim ti za nju konkretno
07/16/2018,22:32:33,Me,Bolje s njom nego sam
07/16/2018,22:32:37,Me,...nekad
07/16/2018,22:32:38,Me,Haha
07/16/2018,22:32:57,Plaki,Hahah
07/16/2018,22:33:14,Plaki,Otkud ti u berlinu
07/16/2018,22:34:08,Me,Pa bolan bolan
07/16/2018,22:34:14,Me,Koncert rolling stonesa
07/16/2018,22:34:31,Me,170 000 ljudi
07/16/2018,22:35:10,Me,Ma hej
07/16/2018,22:35:21,Me,Kad dodjes
07/16/2018,22:35:24,Me,Sjest cemo
07/16/2018,22:35:27,Me,Ispricat cemo se
07/16/2018,22:35:30,Me,Imamo o cemu
07/16/2018,22:35:32,Me,Hahah
07/16/2018,22:38:21,Plaki,Hahaa
07/16/2018,22:38:24,Plaki,Moze
07/16/2018,22:38:32,Plaki,Ajde odo sta pogledati
07/16/2018,22:38:35,Plaki,Cucemo se
07/16/2018,22:48:26,Me,Jesi sta pogledao da je dobro?
07/19/2018,14:05:29,Plaki,"""The class of 92"""
07/19/2018,15:01:32,Me,Man u
07/19/2018,18:01:03,Plaki,Da
07/24/2018,15:09:10,Plaki,"[{""iOS_bundleImageName"":null,""iOS_backgroundColor"":""0"",""ImageUrl"":""https:\/\/m.media-amazon.com\/images\/M\/MV5BNzc2ZDJkNzktNTUxYS00OTQ1LWFjMWMtNGFiM2Y5NTkxNGMxXkEyXkFqcGdeQXVyNjg5NjU2MzA@._V1_UY1200_CR86,0,630,1200_AL_.jpg"",""Action"":{""name"":""openurl"",""parameters"":{""url"":""https:\/\/m.imdb.com\/title\/tt8638420\/""}},""ImageType"":""regular"",""iOS_imageContentMode"":1,""DownloadID"":null,""iOS_imageFormat"":null,""iOS_ShowPlayButton"":true,""Width"":502,""iOS_isEmbeddedVideoURL"":true,""Type"":""img"",""DisplayWidth"":556,""BucketName"":null,""iOS_HighlightOnTap"":true,""DisplayHeight"":314},{""HighlightLinks"":false,""MaxLinesNumber"":2,""Underline"":true,""Action"":{""name"":""openurl"",""parameters"":{""url"":""https:\/\/m.imdb.com\/title\/tt8638420\/""}},""Bold"":false,""Width"":502,""HighlightEmoticons"":true,""Type"":""txt"",""Size"":2,""Color"":""1470418"",""iOS_HighlightOnTap"":true,""Text"":""Strokes of Genius (2018)"",""Italic"":false},{""HighlightLinks"":false,""MaxLinesNumber"":0,""Underline"":false,""Action"":{""name"":""openurl"",""parameters"":{""url"":""https:\/\/m.imdb.com\/title\/tt8638420\/""}},""Bold"":false,""Width"":502,""HighlightEmoticons"":true,""Type"":""txt"",""Size"":1,""Color"":""8553090"",""iOS_HighlightOnTap"":false,""Text"":""m.imdb.com"",""Italic"":false},{""Commands"":[{""name"":""ios_send_json_message"",""parameters"":{""mediaType"":""url"",""platform_key"":""ios"",""info"":""{\""ThumbnailWidth\"":0,\""ThumbnailHeight\"":0,\""URL\"":\""https:\\\/\\\/m.imdb.com\\\/title\\\/tt8638420\\\/\"",\""ContentType\"":\""text\\\/html;charset=UTF-8\"",\""Type\"":\""video\"",\""Title\"":\""Strokes of Genius (2018)\"",\""ThumbnailContentType\"":\""text\\\/html;charset=UTF-8\"",\""ThumbnailURL\"":\""https:\\\/\\\/m.media-amazon.com\\\/images\\\/M\\\/MV5BNzc2ZDJkNzktNTUxYS00OTQ1LWFjMWMtNGFiM2Y5NTkxNGMxXkEyXkFqcGdeQXVyNjg5NjU2MzA@._V1_UY1200_CR86,0,630,1200_AL_.jpg\"",\""ContentLength\"":112659,\""Text\"":\""https:\\\/\\\/m.imdb.com\\\/title\\\/tt8638420\\\/\""}""}},{""name"":""copy"",""parameters"":{""str"":""https:\/\/m.imdb.com\/title\/tt8638420\/""}},{""name"":""ios_forward_json_message"",""parameters"":{""mediaType"":""url"",""info"":""{\""ThumbnailWidth\"":0,\""ThumbnailHeight\"":0,\""URL\"":\""https:\\\/\\\/m.imdb.com\\\/title\\\/tt8638420\\\/\"",\""ContentType\"":\""text\\\/html;charset=UTF-8\"",\""Type\"":\""video\"",\""Title\"":\""Strokes of Genius (2018)\"",\""ThumbnailContentType\"":\""text\\\/html;charset=UTF-8\"",\""ThumbnailURL\"":\""https:\\\/\\\/m.media-amazon.com\\\/images\\\/M\\\/MV5BNzc2ZDJkNzktNTUxYS00OTQ1LWFjMWMtNGFiM2Y5NTkxNGMxXkEyXkFqcGdeQXVyNjg5NjU2MzA@._V1_UY1200_CR86,0,630,1200_AL_.jpg\"",\""ContentLength\"":112659,\""Text\"":\""https:\\\/\\\/m.imdb.com\\\/title\\\/tt8638420\\\/\""}"",""ios_forward_flags"":1,""platform_key"":""ios""}}],""Type"":""cmd"",""Width"":1},{""ios_URLMessageWithDirectLinkToGIF"":false,""ios_realMediaType"":""url"",""PreviewText"":""m.imdb.com"",""TrackingData"":null,""FmType"":null,""PushText"":""https:\/\/m.imdb.com\/title\/tt8638420\/"",""PreviewTextIndex"":null,""PushTextIndex"":null,""Width"":1,""ios_slashKeyTracking"":null,""ios_embeddedMediaUrlType"":0,""Type"":""info"",""OnClick"":null,""ios_GroupPushText"":null,""ios_shouldBeProcessed"":false}]"
07/24/2018,15:09:18,Plaki,Ne znam kako ces me pocastiti za ovu preporuku
07/24/2018,15:09:24,Plaki,Al eto iznenadi me
08/05/2018,13:54:05,Plaki,Dobra
08/08/2018,12:02:59,Me,Jel ovo divizija 1 konacno?
08/08/2018,12:03:17,Me,"Ako jeste, a izgleda da jeste"
08/08/2018,12:03:25,Me,Vjeruj da si me obradovao
08/08/2018,21:25:47,Plaki,Jest
08/08/2018,21:26:13,Plaki,Sad pocinju stvari da se desavaju
08/08/2018,21:26:19,Plaki,Ovo je bilo bitno
08/08/2018,22:17:56,Me,Tako je
08/08/2018,22:18:03,Me,A sta nam je s onim?
08/08/2018,23:43:07,Plaki,Ostao je u amalu
08/09/2018,21:26:16,Me,Jel sezona u toku ili ste na pauzi sad?
08/09/2018,21:26:32,Me,Kako ti se cini ekipa? Kako to izgleda?
08/09/2018,23:33:47,Plaki,Od sljedece sedmice krece opet prvenstvo
08/09/2018,23:33:55,Plaki,Ima jos 13 kola da se odigra
08/09/2018,23:34:10,Plaki,Iskren da ti budem nije mi nesto ekipa
08/09/2018,23:34:19,Plaki,Dosta ima mladi igraca
08/09/2018,23:34:37,Plaki,I mislim da je odbrana kriticna
08/09/2018,23:34:57,Plaki,Al je klub dobar
08/09/2018,23:35:07,Plaki,Imaju savrsenu infrastruktur
08/09/2018,23:35:08,Plaki,U
08/09/2018,23:35:16,Plaki,Samo sto je glavni teren
08/09/2018,23:35:18,Plaki,Umjetna
08/09/2018,23:35:20,Plaki,Trava
08/21/2018,10:25:15,Me,"Bajram Serif Mubarek Olsun, sve najbolje :)"
08/21/2018,10:25:36,Me,Kad ces vamo?
08/21/2018,17:38:18,Plaki,Allah razi olsun
08/21/2018,17:38:29,Plaki,Necu sigurno prije novmebra
08/21/2018,19:15:21,Me,Hajde hajde
08/21/2018,19:16:09,Plaki,Tvojih ruku djelo
08/21/2018,19:16:18,Me,Cedo moje
08/21/2018,19:20:35,Plaki,Haahaha
08/21/2018,19:21:37,Plaki,Kakavih sam ja klunarski trikova naucio za ovo godinu i po
08/21/2018,19:46:39,Plaki,Al oliver mani se kicenja zna se kako hamburger treba da izgleda. Da li si jeo ikad ratkapu u totu
08/21/2018,19:46:51,Plaki,E to je hamburger
08/21/2018,19:47:10,Plaki,Mora da je ljepsa polovina tu pa se pokusavas istaknuti
08/21/2018,20:03:58,Me,Ma nije
09/16/2018,17:28:06,Me,Svaka cast
09/16/2018,17:28:07,Me,Dobar go
09/16/2018,17:28:11,Me,Uzasna frizura
09/16/2018,19:46:05,Plaki,Hvala
09/16/2018,19:46:19,Plaki,Nista osisat cu se da zadoovoljim tovoj ukus
09/16/2018,19:46:37,Plaki,Ako ce te to ispuniti
09/25/2018,14:19:11,Me,Kako ide plakiiiiiii
09/25/2018,17:43:45,Plaki,DOBROOoooo
12/01/2018,10:43:50,Me,Jel sve ok proslo sa centralom ?
